row,stim_idx,claim_idx,n_claims,is_last,edit_type,single_word,error,word_pos,word_orig,word_corrupt,lp_orig,lp_corrupt,n_tok_orig,n_tok_corrupt,d_inj,lp_orig_noinj,lp_corrupt_noinj,d_noinj,d_inj_minus_noinj,prefill,lead,split,foreign_stim_idx,context_left_64,token_str,context_right_16,in_ctx,in_ctx_right,corrupt_in_ctx,claim,lp_orig_pos2,lp_corrupt_pos2,lp_orig_foreign,lp_corrupt_foreign,t2b_error,d_own,d_pos2,d_foreign,own_minus_pos2,own_minus_foreign,pos2_minus_noinj,foreign_minus_noinj,in_full_prefix,core_orig,slot_type,stratum,partner_row,process_order
576,171,0,3,False,corrupt_det,True,,19,David,Oakland,-2.2543115615844727,-14.363686561584473,1.0,1.0,12.109375,-7.643801689147949,-15.78247356414795,8.138671875,3.970703125,"<explanation>
Music article format with quoted lyrics and historical context detailing a band's album release strategy, listing promotional details about", ,eval,71,"00 , and its last to be released by Def Jam Recordings , although the album became an American Recordings album after Rick Rubin ended his partnership with Russell Simmons . It was one of only two Def Jam titles to be distributed by Geffen Records through Warner Bros. Records because of original distributor Columbia Records ' refusal to", release, work by the band . The release peaked at number 57 and in ,False,False,False,"Music article format with quoted lyrics and historical context detailing a band's album release strategy, listing promotional details about David Bowie's ""Diamond Dogs.""",-4.394843101501465,-15.906561851501465,-15.37989616394043,-17.43458366394043,,12.109375,11.51171875,2.0546875,0.59765625,10.0546875,3.373046875,-6.083984375,False,David,entity,nonlast_not_in_prefix,254,119
596,177,0,3,False,corrupt_det,True,,11,Member,Turkish,-1.2233171463012695,-19.410816192626953,1.0,1.0,18.187499046325684,-10.92085075378418,-13.29585075378418,2.375,15.812499046325684,"<explanation>
Canadian political wiki article format with biographical entries detailing a provincial", ,eval,77," he advocated for Open Sky agreements and continued this advocacy in his post @-@ political life by establishing the non @-@ profit organization OpenSkies4Canada . Howard did not seek re @-@ election during the 2013 provincial election and was replaced by BC Liberal Teresa Wat . 
 Prior to his", election," to the legislature , Howard worked in property management . He served as a City C",False,False,False,"Canadian political wiki article format with biographical entries detailing a provincial Member of Parliament's career, listing political positions and activities.",-5.821030616760254,-20.362045288085938,-17.753374099731445,-16.393999099731445,,18.187499046325684,14.541014671325684,-1.359375,3.646484375,19.546874046325684,12.166014671325684,-3.734375,True,Member,entity,nonlast_in_prefix,277,120
580,172,1,4,False,corrupt_det,True,,11,1942,1949,-0.9928134679794312,-11.617813110351562,5.0,5.0,10.624999642372131,-3.8996353149414062,-4.649635314941406,0.75,9.874999642372131,"<explanation>
The sentence structure ""The aircraft was withdrawn from production in December", ,eval,72," operations . Three prototypes were ordered with the company designation of B @-@ 48 and the informal name of "" Firecrest "" , but only two of them actually flew . The development of the aircraft was prolonged by significant design changes and slow deliveries of components , but the determination by the Ministry of Supply in 1",9,46 that the airframe did not meet the requirements for a strike fighter doomed,False,False,False,"The sentence structure ""The aircraft was withdrawn from production in December 1942 but work continued on the Avro Lincoln's development programme.",-2.1057209968566895,-5.2307209968566895,-19.38471412658691,-16.259714126586914,,10.624999642372131,3.125,-3.125,7.499999642372131,13.749999642372131,2.375,-3.875,False,1942,detail,nonlast_not_in_prefix,583,121
597,177,1,3,False,corrupt_det,True,,3,"""Prior","""Lower",-13.566462516784668,-21.816463470458984,2.0,2.0,8.250000953674316,-18.097501754760746,-18.597501754760746,0.5,7.750000953674316,"<explanation>
The paragraph structure", ,eval,77," he advocated for Open Sky agreements and continued this advocacy in his post @-@ political life by establishing the non @-@ profit organization OpenSkies4Canada . Howard did not seek re @-@ election during the 2013 provincial election and was replaced by BC Liberal Teresa Wat . 
 Prior to his", election," to the legislature , Howard worked in property management . He served as a City C",True,True,False,"The paragraph structure ""Prior to his election"" establishes a sequence of career milestones, with the first sentence ""Before his election to the legislature"" introducing a personal background detail about the individual's prior life or career before entering politics.",-16.185260772705078,-23.96651077270508,-16.50606346130371,-19.16231346130371,,8.250000953674316,7.78125,2.65625,0.4687509536743164,5.593750953674316,7.28125,2.15625,True,Prior,entity,nonlast_in_prefix,358,122
583,173,0,3,False,corrupt_det,True,,21,1995.,2002.,-15.649210929870604,-16.58888816833496,6.0,6.0,0.9396772384643556,-17.985151290893555,-18.127927780151367,0.1427764892578125,0.796900749206543,"<explanation>
Historical weather article format with numbered facts detailing a tropical storm's path and intensity, establishing chronological narrative about Hurricane Tropical Storm", ,eval,73," , reaching peak winds of 70 mph ( 120 km / h ) before weakening and hitting Oaxaca as a tropical depression . In Mexico , El Salvador , and Guatemala , the system brought heavy rainfall , which killed 18 people and caused flooding and damage . It was originally thought that Olaf", diss,"ipated over Mexico , although its remnants continued westward for a week . It interact",False,False,False,"Historical weather article format with numbered facts detailing a tropical storm's path and intensity, establishing chronological narrative about Hurricane Tropical Storm 1995.",-18.88181495666504,-20.41765594482422,-21.678203582763672,-20.981155395507812,,0.9396772384643556,1.5358409881591797,-0.6970481872558594,-0.5961637496948241,1.6367254257202148,1.3930644989013672,-0.8398246765136719,False,1995,detail,nonlast_not_in_prefix,410,123
610,181,1,3,False,corrupt_det,True,,2,"""The","""Great",-1.683972954750061,-9.93397331237793,2.0,2.0,8.250000357627869,-5.270586967468262,-11.645586967468262,6.375,1.8750003576278689,"<explanation>
The phrase", ,eval,81," = Diamond stingray = 
 
 The diamond stingray ( Dasyatis dipterura ) is a species of stingray in the family Dasyatidae . It is found in the coastal", waters," of the eastern Pacific Ocean from southern California to northern Chile , and around the Gal",True,True,False,"The phrase ""The species is found in the tropical waters"" mirrors a common species description pattern (""Found in the pelagic waters""), strongly implying the next tokens continue describing geographic range or habitat of the Indo-Pacific ray.",-0.7796862125396729,-10.96718692779541,-4.061399459838867,-8.123899459838867,,8.250000357627869,10.187500715255736,4.0625,-1.9375003576278689,4.187500357627869,3.8125007152557377,-2.3125,True,The,entity,nonlast_in_prefix,362,124
587,174,1,4,False,corrupt_det,True,,11,(2005),(2012),-7.898645877838135,-8.559314727783203,6.0,6.0,0.6606688499450684,-13.56135368347168,-13.771363258361816,0.2100095748901367,0.4506592750549316,"<explanation>
The sentence structure ""While she was married to her first husband", ,eval,74," wife , Robyn Sullivan , in 2010 . Sullivan was the first new wife to enter the family in 16 years . 
 The only legal marriage was between Kody and his first wife Meri , until their legal divorce in September 2014 . ( He legally married fourth wife Rob",yn, in December 2014 in order to legally adopt her three children ),False,False,False,"The sentence structure ""While she was married to her first husband (2005) she never legally married her partner, Sarah.",-23.790508270263672,-26.55693244934082,-12.823857307434082,-21.17173194885254,,0.6606688499450684,2.7664241790771484,8.347874641418457,-2.10575532913208,-7.687205791473389,2.5564146041870117,8.13786506652832,False,2005,detail,nonlast_not_in_prefix,408,125
613,182,1,3,False,corrupt_det,True,,3,"""His","""This",-2.4004225730895996,-12.462923049926758,2.0,2.0,10.062500476837158,-6.82025146484375,-5.32025146484375,-1.5,11.562500476837158,"<explanation>
The sentence ending", ,eval,82," his time spent in France , Notes of a Camp @-@ Follower on the Western Front . Hornung 's fragile constitution was further weakened by the stress of his war work . To aid his recuperation , he and his wife visited the south of France in 1921 . He fell ill from influenza", on," the journey , and died on 22 March 1921 ,",True,True,False,"The sentence ending ""His health deteriorated during his visit to America, and he contracted influenza on"" suggests a concluding tragic event, completing a health crisis timeline with ""He fell ill on a voyage home,"" implying a date or illness outcome.",-0.2334014028310775,-10.98340129852295,-9.134084701538086,-7.071584701538086,,10.062500476837158,10.749999895691872,-2.0625,-0.6874994188547134,12.125000476837158,12.249999895691872,-0.5625,True,His,entity,nonlast_in_prefix,307,126
594,176,1,3,False,corrupt_det,True,,3,"""Like","""The",-9.039653778076172,-5.102153778076172,2.0,2.0,-3.9375,-11.338165283203123,-3.463165283203125,-7.875,3.9375,"<explanation>
The quoted phrase", ,eval,76,"ed . However , even after coming out , his substance abuse remained excessive and "" still had a life of its own "" . After sobering up , he attended UCLA film school , where he was one of the winners of the Samuel Goldwyn Writing Awards , and directed two films : Mouse Klub Konfidential and Blonde", Death," . Mouse Klub Konfidential , a film about a Mickey Mouse Club Mouse",False,False,True,"The quoted phrase ""Like a couple of my own novels...The Sick Chickens And Black Death"" appears to be a parenthetical example of crude titles or film content, with a third item ""Black Death"" suggesting a horror or sleazy film title.",-12.889019966125488,-5.451519966125488,-11.53662109375,-1.66162109375,,-3.9375,-7.4375,-9.875,3.5,5.9375,0.4375,-2.0,False,Like,entity,nonlast_not_in_prefix,339,127
616,183,1,3,False,corrupt_det,True,,10,"5""","12""",-3.2980494499206543,-7.42341947555542,3.0,4.0,4.125370025634766,-6.90519380569458,-9.19520664215088,2.290012836456299,1.8353571891784668,"<explanation>
The sentence ""Another famous example is Fender's Altec Lansing Model", ,eval,83," for its popularity to be established with professional users . As recording engineers came to rely on the NS @-@ 10 as a benchmark , it dominated the mixing of pop and rock music throughout the world for at least 20 years . 
 The NS @-@ 10 displaced the Auratone ",5,C Sound Cube as the nearfield monitor of choice in the 198,True,False,False,"The sentence ""Another famous example is Fender's Altec Lansing Model 5"" mentions a specific vintage microphone model number, likely referencing a competing or iconic tabletop speaker product with a famous small size or shape.",-9.36695957183838,-12.225228309631348,-11.763542175292969,-13.231437683105469,,4.125370025634766,2.8582687377929688,1.4678955078125,1.2671012878417969,2.6574745178222656,0.5682559013366699,-0.8221173286437988,True,5,detail,nonlast_in_prefix,244,128
612,182,0,3,False,corrupt_det,True,,5,British,While,-1.1232588291168213,-20.71700859069824,1.0,1.0,19.59374976158142,-15.937549591064451,-21.984424591064453,6.046875,13.54687476158142,"<explanation>
Historical biography format with scholarly", ,eval,82," his time spent in France , Notes of a Camp @-@ Follower on the Western Front . Hornung 's fragile constitution was further weakened by the stress of his war work . To aid his recuperation , he and his wife visited the south of France in 1921 . He fell ill from influenza", on," the journey , and died on 22 March 1921 ,",False,False,False,"Historical biography format with scholarly British literary account, detailing a Victorian expedition's travels and publications, with structured narrative of events.",-1.9054702520370483,-20.79609489440918,-10.804022789001465,-22.41730499267578,,19.59374976158142,18.89062464237213,11.613282203674316,0.7031251192092896,7.980467557907104,12.843749642372131,5.566407203674316,False,British,entity,nonlast_not_in_prefix,643,129
623,185,1,3,False,corrupt_det,True,,3,"""The","""Afterward",-5.731197834014893,-19.54795837402344,2.0,3.0,13.816760540008543,-5.874821662902832,-22.508380889892575,16.633559226989746,-2.816798686981201,"<explanation>
The sentence structure", ,eval,85," @-@ rat KUR.a @-@ ri @-@ bi ) . There are also Aramaic and Old South Arabian inscriptions recalling the Qedarites , who further appear briefly in the writings of Classical Greek , such as Herodotus , and Roman historians , such as Pliny the Elder ,", and," Diodorus . 
 It is unclear when the Qedarites ceased to exist",True,True,False,"The sentence structure ""The name appears in Greek, Roman, and other historical texts, and is recorded by early travelers, scholars, and even the Bible and other sources"" continues listing additional historical attestations.",-3.7368457317352295,-17.353899002075195,-7.882789134979248,-21.860204696655273,,13.816760540008543,13.617053270339966,13.977415561676024,0.1997072696685773,-0.1606550216674822,-3.0165059566497803,-2.6561436653137207,True,The,entity,nonlast_in_prefix,565,130
619,184,1,4,False,corrupt_det,True,,3,"""Similarly,","""Bresnan,",-2.8103952407836914,-26.700183868408203,3.0,5.0,23.88978862762451,-17.23609161376953,-19.41830062866211,2.182209014892578,21.707579612731937,"<explanation>
The sentence ending", ,eval,84," before leaving for SR 94 with those vehicles originating from the Snapper Creek Expressway . There is no direct connection for southbound motorists on SR 874 to head east on SR 878 ; likewise , westbound motorists on SR 878 cannot head north along SR 874", directly," . 
 From here , SR 878 heads predominantly eastwards as a",False,False,False,"The sentence ending ""Similarly, the Queens Boulevard Line cannot directly transfer to the Long Island Rail Road or other routes without a transfer station; vehicles traveling north from Manhattan cannot enter directly"" continues a clause listing travel restrictions, completing a specific directional constraint about transit access.",-14.778332710266112,-34.854793548583984,-16.296215057373047,-24.66343688964844,,23.88978862762451,20.07646083831787,8.36722183227539,3.8133277893066406,15.52256679534912,17.894251823425293,6.1850128173828125,False,Similarly,entity,nonlast_not_in_prefix,550,131
629,187,1,3,False,corrupt_det,True,,2,"""Its","""Greek",-9.64346981048584,-24.737220764160156,2.0,2.0,15.093750953674316,-15.799016952514648,-17.33026695251465,1.53125,13.562500953674316,"<explanation>
The sentence", ,eval,87," . These hatch in 19 – 20 days , and the black precocial chicks fledge after about five weeks . This crake is in steep decline across much of its former breeding range because modern farming practices often destroy nests before breeding is completed . The corn crake is omnivorous but mainly feeds on", in,"vertebrates , the occasional small frog or mammal , and plant material including grass",True,True,False,"The sentence ""Its diet is mainly herbivorous, and during the breeding season it feeds on in"" is mid-description listing dietary details, likely naming insect prey or other food items for the woodcock, continuing a biological fact pattern about the nestling's diet.",-13.998117446899414,-27.310617446899418,-25.81148910522461,-27.74899101257324,,15.093750953674316,13.3125,1.9375019073486328,1.7812509536743164,13.156249046325684,11.78125,0.4062519073486328,True,Its,entity,nonlast_in_prefix,571,132
634,189,0,3,False,corrupt_det,True,,18,Test,November,-0.7443180084228516,-11.150568008422852,1.0,1.0,10.40625,-10.163073539733888,-9.506823539733888,-0.65625,11.0625,"<explanation>
British cricket newspaper article format with historical sporting commentary structure, listing match results and player statistics for England's", ,eval,89,"anger , who announced during the season that it would be his last with Somerset . Marcus Trescothick topped the national batting tables , scoring almost 3 @,@ 000 runs in all competitions in 2009 ; as a result , he was named as both Professional Cricketers ' Association (", PCA, ) Player of the Year and the PCA 's Most Valuable Player of the,False,False,False,"British cricket newspaper article format with historical sporting commentary structure, listing match results and player statistics for England's Test team.",-8.157563209533691,-12.345063209533691,-14.258268356323242,-12.519987106323242,,10.40625,4.1875,-1.73828125,6.21875,12.14453125,4.84375,-1.08203125,False,Test,entity,nonlast_not_in_prefix,286,133
637,190,0,3,False,corrupt_det,True,,8,"(""Symbolic","(""Gateway",-0.8752333521842957,-19.224157333374023,3.0,2.0,18.348923981189728,-13.583407402038574,-14.597907066345217,1.0144996643066406,17.334424316883087,"<explanation>
Academic reference format with a quoted scholarly term", ,eval,90,"ermas . 
 Goffman was the 73rd president of the American Sociological Association . His best @-@ known contribution to social theory is his study of symbolic interaction . This took the form of dramaturgical analysis , beginning with his 1959 book , The Presentation of Self in", Everyday, Life . Goffman 's other major works include Asylums ( ,True,True,False,"Academic reference format with a quoted scholarly term (""Symbolic Interactionism""), establishing a classic sociological text context about everyday life.",-12.421507835388184,-21.0468807220459,-14.05877685546875,-17.651845932006836,,18.348923981189728,8.625372886657715,3.593069076538086,9.723551094532011,14.755854904651642,7.610873222351074,2.5785694122314453,True,Symbolic,entity,nonlast_in_prefix,493,134
643,192,0,5,False,corrupt_det,True,,16,US,Congress,-1.346563696861267,-17.8231258392334,1.0,1.0,16.47656214237213,-4.494282245635986,-11.775532722473145,7.281250476837158,9.195311665534971,"<explanation>
Historical/encyclopedic format with a Wikipedia-style entry suggesting a ship or vessel, implying factual details about a", ,eval,92," = SS El Sol = 
 
 SS El Sol was a cargo ship built in 1910 for the Morgan Line , a subsidiary of the Southern Pacific Company .", During," World War I , she was known as USAT El Sol in service with the",False,False,False,"Historical/encyclopedic format with a Wikipedia-style entry suggesting a ship or vessel, implying factual details about a US Navy vessel named ""SS John S.",-6.700805187225342,-15.9976806640625,-10.435609817504885,-24.060609817504883,,16.47656214237213,9.296875476837158,13.625,7.179686665534973,2.8515621423721313,2.015625,6.343749523162842,False,US,entity,nonlast_not_in_prefix,241,135
638,190,1,3,False,corrupt_det,True,,6,'The,'York,-0.5086100101470947,-18.742984771728516,2.0,2.0,18.23437476158142,-4.24662971496582,-13.80912971496582,9.5625,8.671874761581421,"<explanation>
The phrase ""Goffman's famous concept of", ,eval,90,"ermas . 
 Goffman was the 73rd president of the American Sociological Association . His best @-@ known contribution to social theory is his study of symbolic interaction . This took the form of dramaturgical analysis , beginning with his 1959 book , The Presentation of Self in", Everyday, Life . Goffman 's other major works include Asylums ( ,True,True,False,"The phrase ""Goffman's famous concept of 'The Presentation of Self in Everyday"" is a direct quotation from Erving Goffman's famous work ""The Presentation of Self in Everyday Life,"" strongly implying the classic title follows.",-9.545187950134276,-20.78346824645996,-12.264854431152344,-18.702356338500977,,18.23437476158142,11.238280296325684,6.437501907348633,6.996094465255737,11.796872854232788,1.6757802963256836,-3.124998092651367,True,The,entity,nonlast_in_prefix,289,136
651,194,0,3,False,corrupt_det,True,,9,Japanese,Parma,-0.4545738101005554,-24.423038482666016,1.0,2.0,23.96846467256546,-5.989542484283447,-18.598285675048828,12.60874319076538,11.35972148180008,"<explanation>
Historical/encyclopedic article format with English-language cultural details about a", ,eval,94," ( 1684 ) , a new distinct fictional Zhou Tong emerged , which differed greatly from his historical persona . Not only was he now from Shaanxi ; but he was Yue 's adopted father , a learned scholar with knowledge of the eighteen weapons of war , and his personal name was spelled with a different"," ,"," yet related , Chinese character . The novel 's author portrayed him as an elderly",False,False,False,"Historical/encyclopedic article format with English-language cultural details about a Japanese deity, describing a modernized name change with textual evidence.",-0.3424537479877472,-21.499462127685547,-13.007579803466797,-26.959556579589844,,23.96846467256546,21.1570083796978,13.951976776123049,2.8114562928676605,10.016487896442412,8.548265188932419,1.343233585357666,False,Japanese,entity,nonlast_not_in_prefix,568,137
665,198,2,4,False,corrupt_det,True,,10,(Stromeyer),(UK),-12.809659004211426,-19.36363983154297,5.0,3.0,6.553980827331543,-19.155227661132812,-17.885555267333984,-1.269672393798828,7.823653221130371,"<explanation>
Strom"" begins a specific attribution listing, with a historical name", ,eval,98," bearing mixture of minerals that was named after the Greek mythological character Κάδμος , Cadmus , the founder of Thebes ) was discovered simultaneously in 1817 by Friedrich Stromeyer and Karl Samuel Leberecht Hermann , both in Germany , as an impurity in zinc carbonate .", Strom,eyer found the new element as an impurity in zinc carbonate ( calamine ),True,True,False,"Strom"" begins a specific attribution listing, with a historical name (Stromeyer) already introduced, suggesting continuation of naming or experimental details about the discoverer's findings.",-27.972227096557617,-20.091888427734375,-24.487314224243164,-14.636865615844728,,6.553980827331543,-7.880338668823242,-9.850448608398438,14.434319496154783,16.40442943572998,-6.610666275024414,-8.58077621459961,True,Stromeyer,entity,nonlast_in_prefix,547,138
657,196,0,3,False,corrupt_det,True,,10,English,Muslim,-0.0748825818300247,-16.87175750732422,1.0,1.0,16.796874925494194,-6.491888046264648,-8.054388046264648,1.5625,15.234374925494194,"<explanation>
British historical article format with structured entries describing a medieval", ,eval,96," suffered an incendiary attack by the followers of the Lord of the Isles . The number of clerics required to staff the cathedral continued to grow , as did the number of craftsmen needed to maintain the buildings and surrounds . The number of canons had increased to 25 by the time of the Scottish Reformation", in," 1560 , when the cathedral was abandoned and its services transferred to",False,False,False,"British historical article format with structured entries describing a medieval English county's castle, detailing architectural and administrative history.",-4.967614650726318,-19.201990127563477,-20.48018264770508,-19.35518264770508,,16.796874925494194,14.234375476837158,-1.125,2.562499448657036,17.921874925494194,12.671875476837158,-2.6875,False,English,entity,nonlast_not_in_prefix,163,139
