row,stim_idx,doc_idx,pos,split,claim_idx,n_claims,n_words,cos_z,Δcos,cos_alone,claim,Δcos_randspan_1,randspan_1_start,Δcos_randspan_2,randspan_2_start,Δcos_randspan_3,randspan_3_start,Δcos_shuffle_words
83,25,18,394,pilot,1,3,36,0.9126156837004097,-0.016929440911336968,0.8502095119220386,"The sentence ""His younger brother, Mike Johnson, also played football at the University of Kentucky, who was"" introduces a parallel reference to a sibling's athletic achievement, with a specific detail about Mike's basketball fame or childhood.",-0.1046967393876127,32,-0.03674413858320458,25,-0.0016718260540481422,12,-0.0013130069674323064
84,25,18,394,pilot,2,3,44,0.9126156837004097,-0.012775278399828283,0.8800098650586831,"Final token ""was"" mid-clause (""his brother, who was""), part of a parenthetical historical detail clause (""His older brother Mike Johnson, who was""), expects a noun phrase like ""a professional hockey player"" or ""the family's youngest brother and a prominent athlete"" or ""drafted into basketball.""",-0.01660016098046968,11,-0.03534910287942317,45,-0.02104658210466326,51,-0.17600199268441452
85,26,134,244,pilot,0,3,25,0.9058118201207965,0.0010458938944833962,0.4942441949120355,"Video game wiki article format with structured description of a Nintendo DS game, detailing a RPG series' gameplay mechanics around the Metal Gear Solid franchise.",-0.010127558180693441,49,-0.024879272100515215,74,-0.014155392989986026,43,0.001235949907738898
86,26,134,244,pilot,1,3,36,0.9058118201207965,-0.018076474553441524,0.7979753441259719,"The sentence ""The game 'Metal Gear Solid: Twin Stick' would alternate through two stages allowing players to choose between"" establishes a sequence describing the protagonist's selectable characters or playstyle, directly continuing the player choice mechanic introduced.",-0.07870658129710062,55,-0.03263927617497353,64,-0.01458504056758092,21,0.0007245388557194365
87,26,134,244,pilot,2,3,51,0.9058118201207965,-0.10192200831015752,0.8834502429867124,"Final token ""between"" ends an incomplete clause (""players would choose between""), part of a list describing character selection (""The game allows the player to choose between""), strongly expecting ""the two main characters"" or ""playing either Solid Snake or Liquid Snake as their protagonist"" or ""two different control schemes and their abilities.""",-0.10234833128664478,30,-0.10234833128664478,30,-0.02250677706174309,12,-0.12194562831374722
88,27,265,415,pilot,0,3,21,0.9131462232734604,0.0076453923305552784,0.5056632365894025,"Formal sports article structure with numbered facts about Michael Phelps, Olympic Games, and the Olympic Games flag, following official IOC format.",0.008941384857073742,6,-0.024327433259375808,41,-0.0016292179727727119,23,0.0050708035507065485
89,27,265,415,pilot,1,3,37,0.9131462232734604,-0.004058143834442585,0.7119501007390897,"The sentence ending ""The 125th session of the IOC"" is a historical event reference, completing a phrase about the final vote to elect the Olympic Games host at the 125th IOC Session, implying the closing ceremony context.",-0.0007542035016339099,10,0.00043559020326155995,5,-0.12572806297267425,50,-0.003937585171121971
90,27,265,415,pilot,2,3,35,0.9131462232734604,-0.08954220078821906,0.9011135612869572,"Final token ""IOC"" is mid-phrase (""the 125th IOC""), part of a date event clause (""at the final 125th IOC""), strongly expecting ""Session"" or ""General Assembly"" or ""Meeting in Lausanne,"" completing the Olympic Games voting event.",-0.004261741156460497,17,-0.042156238856936645,39,-0.05018327678615764,28,-0.2643631721349753
91,28,109,204,pilot,0,3,22,0.8619692295153444,-0.006798255654324126,0.44811547350561276,"Historical prose format with British literary quotation structure, listing political quotes about women's suffrage and scandal, suggesting an article or novel context.",-0.027777472596739683,45,0.0035057658554973337,5,-0.010898792681473979,29,-0.004009531878065631
92,28,109,204,pilot,1,3,34,0.8619692295153444,-0.017120961122337852,0.7539064503118321,"The phrase ""The Duke"" introduces a specific named figure (""The Marquess""), likely a historical event or accusation, continuing a list of political figures who reacted to the speech, implying a scandalous or aristocratic reference.",-0.018877124679303692,61,0.003376817181682701,1,-0.05351841597389739,44,-0.020088815774307323
93,28,109,204,pilot,2,3,40,0.8619692295153444,-0.07329456335548623,0.838136167385986,"Final token ""Marquess"" is mid-phrase (""The Marquess""), part of a named historical figure clause (""The Marquess""), immediately expecting a surname or title continuation like ""of Queensberry"" or ""of Balfour was accused of..."" or ""of the Duke's wife was a homosexual.""",-0.09543671184984892,49,-0.0749778553037026,42,-0.012025778472800175,6,-0.19647749849547835
94,29,111,487,pilot,0,4,20,0.7934917735082035,-0.025183087187674702,0.29872412218324457,"Wikipedia article format with structured military aircraft data entry, describing a historical aircraft type with technical specifications and historical context.",-0.05696988737776376,46,-0.05708932772767894,47,-0.03597590886313651,61,0.004027341611473556
95,29,111,487,pilot,1,4,34,0.7934917735082035,-0.07031782639773554,0.6875332778903162,"The phrase ""Its maximum speed was listed as 550 kn (1,020 km/h; 635 mph), with a range of 3,450 mi (5,550 km or 3,28 mi"" is a parenthetical distance figure completing a speed/distance specification.",-0.08849516797207668,1,-0.08580953185104012,23,-0.0831836010867284,22,-0.01721314970150989
96,29,111,487,pilot,2,4,10,0.7934917735082035,-0.014117410141070041,0.4965883464842098,"Final token ""mi"" closes an incomplete distance unit clause (""...",-0.016049166880194088,41,-0.007909222982123154,72,-0.007507346825407768,67,-0.002292847992316216
97,29,111,487,pilot,3,4,20,0.7934917735082035,-0.050272355490371234,0.602753977163145,"328 mi""), part of a speed range specification ending with ""at average speed (3,28 mi,"" suggesting closing parenthesis or "")"".",-0.056791697841417244,5,-0.06992214115156858,29,-0.030724342480414113,42,-0.009502021050219578
98,30,126,432,pilot,0,3,21,0.8849677179886848,-0.023064715851240924,0.2629163793363713,"British military history website format with authoritative historical account, featuring a famous WWII raid film with iconic imagery and captioned photos.",-0.00033012343688310075,46,-0.00264643619524918,47,-0.19180446568259635,60,-0.004661580765740525
99,30,126,432,pilot,1,3,42,0.8849677179886848,-0.006167791833540215,0.41747570064389267,"The phrase ""The Great Escape"" is a well-known film title, and the text is quoting a famous British wartime book title (""The Greatest Raid of All""), strongly implying the closing quotation mark completes a classic war film title about Allied escape missions.",-0.002029525169683355,15,-0.01479675742307418,4,-0.4224570080973603,56,-0.009613159440897912
100,30,126,432,pilot,2,3,48,0.8849677179886848,-0.4228331847934313,0.8553161800763425,"Final token ""of"" ends an incomplete quoted title (""The Greatest Raid of""), part of a famous film title phrase (""The Greatest Raid of All Time""), immediately expecting ""All Time"" or ""the War"" or ""All Time"" to close the quotation, continuing the legendary wartime adventure narrative about the raid.",-0.19800964257722886,29,-0.0015993905086749693,12,-0.42683859895436155,60,-0.21376133258464214
101,31,442,365,pilot,0,5,22,0.9395076679533975,-0.01715054729597787,0.5777306935411565,"Narrative fiction format with numbered chapters detailing a film adaptation story, listing sequential events from a Korean folk tale with character analysis.",-0.009648794426046714,19,-0.00229402274781354,78,-0.010430483990005124,50,-0.0050022985155142585
102,31,442,365,pilot,1,5,15,0.9395076679533975,-0.007985335778360914,0.5749239756021725,"The sentence structure ""The second story has the princess captured and the villain seeks revenge.",-0.005463130352430956,36,-0.0032526836507442702,51,-0.0024938160360737927,83,-0.021777825992173594
103,31,442,365,pilot,2,5,27,0.9395076679533975,-0.0016402429655363315,0.6691670557268802,"He hides the baby and the queen becomes ill"" continues listing events from the story's third chapter, with a third clause describing the goddess's fate or actions.",-0.007878294959480003,35,-0.009128376486386314,18,-0.017830835247265253,10,-0.010888261278250266
104,31,442,365,pilot,3,5,22,0.9395076679533975,-0.0100109003523835,0.8580184102779846,"Final token ""The"" is mid-sentence ("" The""), part of a third event sequence item ("" The goddess finds out her food supply...",-0.003599374335049532,79,-0.021428581615459463,6,-0.01665487132101151,1,-0.015491807462351126
105,31,442,365,pilot,4,5,23,0.9395076679533975,0.0005724572518321924,0.8112551197731511,"The""), expecting a noun like ""woman finally dies"" or ""kingdom's servants find her and hide her"" or ""goddess's story ends with a crisis.""",-0.0015028585967253871,83,-0.012229432931396111,56,-0.0010831768569726785,81,-0.049623798699381716
106,32,545,450,pilot,0,3,21,0.9637360001133245,-0.006540908216840058,0.4255957936537773,"Historical article on Italian submarine design, with structured encyclopedia-style narrative describing the Italian Navy's early dreadnoughts and their torpedo boat service.",-0.004672859946402763,22,-0.0108821410743839,60,-0.009934159628140038,70,-0.006597577376022623
107,32,545,450,pilot,1,3,36,0.9637360001133245,-0.006835295350825055,0.8272545289465595,"The sentence ""The design of the Italian submarine fleet was directed by engineer Antonio Negri, who in 1884 appointed engineer Gi"" introduces a specific Italian technical authority's name and likely a technical term or Italian inventor.",-0.022031377425063337,47,-0.021017238588302956,45,-0.01084214986644949,29,-0.0107960937793945
108,32,545,450,pilot,2,3,40,0.9637360001133245,-0.18538336822979884,0.9328138506902566,"Final token ""Gi"" is a truncated Italian surname mid-sentence (""engineer Gi""), part of a historical attribution clause listing technical expert's name and methodology (""The chief designer was engineer Gi...""), strongly expecting ""useppe Capponi"" or ""useppe Capponi's"" or similar technical term.",-0.08269092588460092,50,-0.01045308148141244,25,-0.03855497527234952,0,-0.01989334687609212
109,33,168,303,pilot,0,3,23,0.9256380498548303,-0.019334587505681622,0.5266930745336904,"News article format with translated disaster report listing storm casualties in Venezuela, presenting numbered incidents with details about Hurricane Tomas's impacts in Colombia.",-0.00977509910363561,49,-0.01463897577720108,36,-0.019871791044122733,68,-0.005966256382539226
110,33,168,303,pilot,1,3,46,0.9256380498548303,-0.013453172614333653,0.6766575896976156,"The sentence ending ""Other deaths included two people killed in a flood in a vehicle, and one died in a collapse during the storm"" lists a specific tragic event detail (""A family died in a freezer-related accident""), suggesting a final example of disaster-related death or damage.",-0.06127269004427227,43,-0.027323639781006492,29,-0.07013653754599813,53,-0.014739565948991507
111,33,168,303,pilot,2,3,36,0.9256380498548303,-0.2773464320628629,0.8577163421188745,"Final token ""a"" is an indefinite article mid-clause (""In one case died in a""), part of a specific casualty detail listing, expecting a noun like ""fire"" or ""vehicle crash"" or ""icebox collapse"" or ""food shortage-related accident.""",-0.08758250553356772,58,-0.031778919342259626,60,-0.013174530740608481,45,-0.14461573760825697
112,34,152,435,pilot,0,3,19,0.8721292975890945,0.00022799288326391665,0.4778500599248535,"Historical/scientific article structure with numbered facts about weather instruments, presenting a chronological sequence of oceanic weather observations from Germany.",0.005967679642939427,16,-0.034604370440245336,47,-0.0035069604848381175,33,0.005247621349137366
113,34,152,435,pilot,1,3,36,0.8721292975890945,-0.0023350630983066667,0.7346051536437851,"The phrase ""The American scientist John Franklin's Project drift buoys"" mirrors the second item's topic about drifting buoys used to track hurricanes, strongly implying the next word completes ""buoys"" describing a Soviet submarine buoy deployment experiment.",-0.13709128422863737,50,-0.10562615075488813,61,-0.06418888350428908,32,-0.007069684191803538
